objectid,parentid,title,creator,date,year_started,year_gone,valuation,architect,contractor,alternate_names,description,buildings_present,day_book_excerpt,subject,location,latitude,longitude,filename,original_filename,source,identifier,format,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
cornerstones0058,,"Views of the Chemical Building, East Boarding College, and construction of Alumni Hall and Central Building, 1906",,1906,,,,,,,"Campus buildings viewed from left to right: Chemical and Physical Laboratory; East Boarding Cottage, Alumni Hall, and Central Building (later known as Beardshear Hall). Alumni Hall and Central Building are under construction. There are people walking along the dirt paths, 1906.","Left to Right: Chemical and Physical Laboratory, Boarding Cottage East, Emergency Hall, Alumni Hall, Emergency Hall (in foreground), Beardshear Hall (under construction), and Morrill Hall (in background). Looking north.",,,Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/04-08-j_campusscenes_0332-04-002.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs2311,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0332-04-002_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0332-04-002_th.jpg,
cornerstones0059,,Aerial view of group of buildings,,,,,,,,,"View southwest from Main Building. The sidewalk leads to Chemical and Physical Laboratory, built in 1870 & 75, it burned in 1913. East and West Cottages, men's dormitories, are to the left of it. East Cottage, built in 1882, was later used as Training Quarters for athletes. It was torn down in 1907. West Cottage, built in 1880, was later used by the College hospital. It was torn down in 1934. In back of Chemical Hall is the Engineering Building, built 1883 & 1884. Later it was known as the Theoretical and Applied Mechanics Laboratory and now known as Mechanics Laboratory. To the right of Engineering Hall is the frame workshop, built in 1870. It was torn down in 1897. The house in the trees is the Marston Cottage which was torn down after Mrs. Marston's death in 1958 when it was almost surrounded by Friley Hall. Tennis courts and the football field supplanted the orchards.
","Left to Right: Main Building (south wing), Boarding Cottage East, Marston Cottage, Boarding Cottage West, Chemical and Physical Laboratory, Laboratory of Mechanics, Victory Bell (low in frame), Workshop, and Main Building (north wing). Looking southwest from the Main Building.",,,Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/04-08-j_campusscenes_0332-02-001.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs2239,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0332-02-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0332-02-001_th.jpg,
cornerstones0060,,Construction of the west wing of State Gymnasium viewed from the northwest,Iowa State University,1912,,,,,,,A dirt road runs along the front (north) of State Gymnasium. Work is continuing on the doors and windows on the west wing of the building. Chemical and Physical Hall is on the far left before it burnt down in 1913 and Grounds Cottage is on the right. Grounds Cottage was moved across from the Heating Plant in 1924.,Left to Right: State Gymnasium (under construction) and Grounds Cottage. Looking southeast.,,,State Gymnasium; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/04-08-i-stategym-213-08-004.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs1840,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-i-stategym-213-08-004_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-i-stategym-213-08-004_th.jpg,
cornerstones0061,,"Margaret Hall, circa 1900",,1900,,,,,,,"Two horse-drawn carriagesare passing in front of Ladies Hall (later known as Margaret Hall). Botany Hall (later known as Carrie Chapman Catt Hall) is on the far right. The Quadrangle is behind Botany Hall, 1900.","Left to Right: Margaret Hall, Botany Hall Addition (Farm Mechanics Building), and Botany Hall. Looking northeast from Main Building.",,,Margaret Hall; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/04-08-j_campusscenes_0336-02-001.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs2284,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0336-02-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0336-02-001_th.jpg,
cornerstones0062,,"Old Cattle Barn, 1929",Iowa State University,1929,,,,,,,"The Old Cattle Barn is shown in this photograph dated March 22, 1929.",,,,Cattle Barn; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_barns_224-1-2.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs132,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_barns_224-1-2_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_barns_224-1-2_th.jpg,
cornerstones0063,,Horse Barn and Old Cattle Barn,Iowa State University,,,,,,,,To the left of the Horse Barn is shown a teamster driving a draft team past the Old Cattle Barn.,"Left to Right: Machinery and Storage Shed (Granary), First Cattle Barn, and Landscape Architecture. Dinky tracks in foreground. Looking north-northeast.",,,Cattle Barn; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_barns_224-1-4.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs134,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_barns_224-1-4_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_barns_224-1-4_th.jpg,
cornerstones0064,,Horse Barn,Iowa State University,,,,,,,,Horses and foals outside of the Horse Barn. The Cattle Barn is in the background.,Left to Right: First Horse Barn and First Cattle Barn. Looking west-northwest.,,,First Horse Barn; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_barns_224-6-4.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs156,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_barns_224-6-4_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_barns_224-6-4_th.jpg,
cornerstones0065,,Gray Percheron stallion,Iowa State University,,,,,,,,"Handler posing a gray Percheron stallion (most likely Elmer Koons with Jalap, the chief herd sire for Iowa State College [University] in the 1920's) in the front of the Old Cattle Barn.",,,,First Cattle Barn; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_barns_224-1-1.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs131,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_barns_224-1-1_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_barns_224-1-1_th.jpg,
cornerstones0066,,"General view of barns and yards near Dairy Industries, circa 1884",,1884,,,,,,,"View of barns and yards near Dairy Industries, circa 1884. ",Left to Right: First Horse Barn and First Cattle Barn. Looking west-northwest.,,,First Cattle Barn; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/04-08-j_campusscenes_0339-04-009.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs2299,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0339-04-009_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0339-04-009_th.jpg,
cornerstones0067,,"Botany Lab in Old Main, 1897",Iowa State University,1897,,,,,,,Students are examining plant specimens with microscopes in the Botany Lab located in part of the old chapel of the Main Building (Old Main). Professor Pammel is bending over looking through a microscope in the center of the photograph. There is a map and posters showing the anatomy of plants hanging on the walls. ,,,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/13-5-f_botany_1039-4-2.jpg,,"Iowa State University. Department of Botany records, 1886 - 2014, undated",universityphotographs1798,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/13-5-f_botany_1039-4-2_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/13-5-f_botany_1039-4-2_th.jpg,
cornerstones0068,,"Old Main, 1880",Iowa State University,1880,,,,,,,"The front side of Old Main, with the college military cadet corps arranged in a review formation on the lawn in front of the building. An officer on a horse is at the foot of the Old Main steps. Military training was compulsory for male Iowa State students from 1868 through 1962. ",,,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-3-2.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs201,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-3-2_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-3-2_th.jpg,
cornerstones0069,,Old Main,Iowa State University,,,,,,,,"The front side of Old Main, with the college military cadet corps arranged in a review formation on the lawn in front of the building. The women's military corps is in front of the corps, in addition to a band and a drum major. Military training was required of Iowa State male students from 1868 through 1962 and women also organized a military corps from 1878 through 1897. ",Left to Right: Main Building and The Hub. Looking west.,,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-4-1.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs202,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-4-1_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-4-1_th.jpg,
cornerstones0070,,Old Main,Iowa State University,,,,,,,,An aerial view of the rear side of Old Main. A flag flies from the north tower of the building. The Hub and railroad tracks are depicted to the left of Old Main. Further to the left of the image can be seen the rear of Morrill Hall. ,"Left to Right: Morrill Hall, Farm House (in trees), The Hub, Mortensen Cottage, Second Creamery, and Victory Bell. Looking east-southeast.",,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-4-2.jpg ,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs203,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-4-2_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-4-2_th.jpg,
cornerstones0071,,Old Main,Iowa State University,1900,,,,,,,The north side of Old Main after a fire in 1900. A large number of chairs are strewn around the grounds. This view shows clearly that the north roof and north wall of the buildings are gone. Window openings on the west and south side of the north wing are empty of glass and framing.,,,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-5-1.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs205,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-5-1_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-5-1_th.jpg,
cornerstones0072,,Old Main,Iowa State University,1900,,,,,,,The south wall of the south wing of Old Main after the fire in December 1900. Large amounts of building contents are on the grounds. People near the building are looking through the remains.,"Left to Right: Temporary Building, Construction of Marston Hall, and Main Building.",,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/cornerstones001_001.jpg ,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs208,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-5-4_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-5-4_th.jpg,
cornerstones0073,,Old Main,Iowa State University,1902,,,,,,,"Old Main from the south after the second fire in August 1902. The gutted building stands behind a large heap of rubble, on which a man is standing. Seven men and two boys are in the foreground, all looking at the building remains. ",Left to Right: Main Building and Morrill Hall. Looking north.,,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-5-5.jpg ,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs209,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-5-5_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-5-5_th.jpg,
cornerstones0074,,Old Main,Iowa State University,1900,,,,,,,The south side of the south wing of Old Main after the first fire in December 1900. A large amount of room furnishings are strewn around the grounds. This view shows clearly that the south wing was the least affected portion of the building in the first fire. ,"Left to Right: Victory Bell, Edge of the Hub, and Main Building. Looking north-northeast.",,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-5-2.jpg ,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs210,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-5-2_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-5-2_th.jpg,
cornerstones0075,,Old Main,Iowa State University,1902,,,,,,,Old Main from the southeast after the second fire in August 1902. The gutted building stands behind a large heap of rubble. Only the front porch is still intact. The water tower is seen to the left of the building in the middle distance. ,"Left to Right: Marston Hall, Marston Water Tower, and Main Building.",,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-5-6.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs211,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-5-6_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-5-6_th.jpg,
cornerstones0076,,Old Main fire 1900,Iowa State University,1900,,,,,,,"Old Main on fire at 6:30 am on the December day in 1900 that the first fire occurred. The building appears to be completely engulfed in flames, although it is only the North Wing that was damaged.",,,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-6-7.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs218,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-6-7_sm.jpg ,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-6-7_th.jpg,
cornerstones0077,,"Old Main, 1901",Iowa State University,1901,,,,,,,Old Main during deep winter following the December 1900 fire. The North wing has largely disappeared. The South Wing of the building is still in use. The ground is covered in snow.,"Left to RIght: Main Building, Victory Bell, and Power Station. Looking southwest.",,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-6-8.jpg ,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs219,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-6-8_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-6-8_th.jpg,
cornerstones0078,,"Old Main and Morrill Hall, 1895",Iowa State University,1895,,,,,,,Old Main and Morrill Hall (constructed 1890-1891). A number of people are in front of each building as well as walking to the buildings. ,Left to Right: Main Building and Morrill Hall. Looking northwest.,,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/4-8-i_oldmain_275-7-1.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs221,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_oldmain_275-7-1_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_oldmain_275-7-1_th.jpg,
cornerstones0079,,"Old Main and Morrill Hall, between 1897 and 1900",,1897/1900,,,,,,,Looking southwest from Botany Hall toward Old Main and Morrill Hall. Taken between 1897 and 1900.,"Left to Right: Main Building, Laboratory of Mechanics, Power Station, Building A, The Hub, Morrill Hall, and Marston Water Tower. Looking west-southwest from Botany Hall.",,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/04-08-j_campusscenes_0332-01-004.jpg ,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs2235,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0332-01-004_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0332-01-004_th.jpg,
cornerstones0080,,Old Main and Morrill Hall,,,,,,,,,Old Main and Morrill Hall.,Left to Right: Main Building and Morrill Hall. Looking southwest.,,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/04-08-j_campusscenes_0332-03-009.jpg ,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs2254,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0332-03-009_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0332-03-009_th.jpg,
cornerstones0081,,"Old Chemistry building, Maples, President's residence, and Old Main, circa 1876",,1876,,,,,,,"This picture ""taken about '70"" probably was taken in 1876. Large building at right rear is the Main Building, built in 1868, with an additional wing built in 1871. It burned about the turn of the century, and was replaced by a new limestone building which was first known as Central and now is known as Beardshear Hall (after an early president). Beardshear is near center of present campus and is headquarters for the administration of the college as well as classroom building. Building in foreground is president's residence, built in 1869. At far left (rear) is the Maples, built in 1869, and now known as Music Hall, the headquarters of the music department. (It is only building visible in picture still standing.) In left center toward rear is Chemistry Building, built in 1870 with an addition in 1875. Smaller building behind Chemistry is not completely identified.","Left to Right: Music Hall Barn, Music Hall, Workshop, Chemical and Physical Laboratory, South Hall, Main Building, and South Hall Barn. Looking west-northwest from approx the Knoll.",,,Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/04-08-j_campusscenes_0332-01-001.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs2259,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0332-01-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0332-01-001_th.jpg,
cornerstones0082,,An aerial view of Old Main and Morrill Hall from Central campus.,"Gardner, Elmer S.",,,,,,,,An aerial view of Old Main (later known as Central Building and Beardshear Hall) in the center and Morrill Hall on the right. Other campus buildings are to the left of Old Main.,"Left to Right: Boarding Cottage (East), Boarding Cottage (West), Laboratory of Mechanics, Chemical and Physical Laboratory, English Office Building, Power Station, Building A, Aerospace Laboratory, Main Building, Marston Water Tower, The Hub, and Morrill Hall. Looking west-northwest from Campanile, 1998-1900.",,,Main Building; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/04-08-j_campusscenes_0332-03-006.jpg,,"Iowa State University. Facilities Planning and Management records, 1859 - 2015",universityphotographs2308,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/ ,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0332-03-006_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0332-03-006_th.jpg,
cornerstones0083,,"Photograph of South Hall, the former home of President Welch and, later, the building where veterinary science was first taught",Iowa State University. College of Veterinary Medicine,1879,,,,,,,,Looking east-southeast,,,South Hall; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/vetmed/rs014-001-009b016f001i010.jpg ,,Iowa State University. College of Veterinary Medicine records. Photographs,vetmed0596,image/jpeg,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/vetmed/small/rs014-001-009b016f001i010_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/vetmed/thumbs/rs014-001-009b016f001i010_th.jpg,
